,tweet_id,p1,p1_conf,p1_dog,retweet_count,fav_count,text,rating_numerator,rating_denominator,name,dog_stage
670,7.07611E+17,golden_retriever,0.383223,TRUE,7007,18087,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,NA
671,7.07742E+17,whippet,0.738371,TRUE,664,2647,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,NA,NA
672,7.07777E+17,miniature_pinscher,0.890426,TRUE,1032,3496,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Sadie,NA
673,7.0797E+17,toy_poodle,0.908491,TRUE,1055,2870,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,Rufus,NA
674,7.08026E+17,malinois,0.786468,TRUE,2099,4649,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,10,NA,NA
675,7.08109E+17,Staffordshire_bullterrier,0.516106,TRUE,589,2064,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Remington,NA
676,7.08119E+17,Norwich_terrier,0.264483,TRUE,1066,2862,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Cooper,NA
677,7.08131E+17,French_bulldog,0.710354,TRUE,916,3611,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,NA,NA
678,7.08149E+17,Cardigan,0.350993,TRUE,1682,4551,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Jebberson,NA
679,7.08356E+17,pug,0.871283,TRUE,1466,3846,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Oliver,NA
680,7.0847E+17,Chihuahua,0.748163,TRUE,894,3279,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Bobble,NA
681,7.0848E+17,Shih-Tzu,0.218479,TRUE,739,2716,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Bear,NA
682,7.08738E+17,Pomeranian,0.933457,TRUE,887,2922,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Coco,NA
683,7.08811E+17,golden_retriever,0.976139,TRUE,7589,17602,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,Mister,NA
684,7.08834E+17,Eskimo_dog,0.283945,TRUE,549,1814,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Malikai,NA
685,7.08846E+17,schipperke,0.74564,TRUE,977,3161,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9,10,NA,pupper
686,7.09158E+17,Siberian_husky,0.212957,TRUE,453,2182,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Rodney,NA
687,7.09198E+17,borzoi,0.490783,TRUE,697,2566,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45,50,NA,NA
688,7.09207E+17,Chihuahua,0.948323,TRUE,6362,13430,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,NA
689,7.09225E+17,Labrador_retriever,0.271109,TRUE,627,2549,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,NA
690,7.09409E+17,Shetland_sheepdog,0.79745,TRUE,759,2791,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Billy,NA
691,7.0945E+17,Maltese_dog,0.780187,TRUE,645,2366,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,NA
692,7.09519E+17,cocker_spaniel,0.414982,TRUE,262,1583,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Vince,NA
693,7.09557E+17,golden_retriever,0.790026,TRUE,1161,3497,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,NA
694,7.09566E+17,chow,0.999837,TRUE,1318,3762,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Olaf,NA
695,7.09853E+17,Chihuahua,0.945629,TRUE,1299,3733,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,NA,NA
696,7.09919E+17,Pembroke,0.956222,TRUE,1167,3176,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,NA
697,7.10117E+17,toy_poodle,0.802092,TRUE,2169,5856,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11,10,NA,pupper
698,7.10141E+17,Pekinese,0.95317,TRUE,976,2951,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Tater,NA
699,7.10269E+17,pug,0.415495,TRUE,1225,2558,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,NA,NA
700,7.10272E+17,Old_English_sheepdog,0.586307,TRUE,1376,4821,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,infuriating,NA
701,7.10283E+17,Shih-Tzu,0.932401,TRUE,561,2268,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,Gunner,NA
702,7.10589E+17,Pembroke,0.982004,TRUE,2048,4857,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,NA
703,7.10659E+17,soft-coated_wheaten_terrier,0.948617,TRUE,615,2456,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,80,80,NA,NA
704,7.10833E+17,Pembroke,0.803742,TRUE,586,2866,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,NA
705,7.10997E+17,malamute,0.28126,TRUE,1513,4847,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,Milo,NA
706,7.11008E+17,French_bulldog,0.731405,TRUE,683,3189,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11,10,Chuckles,pupper
707,7.11364E+17,Pembroke,0.750906,TRUE,1239,3892,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11,10,NA,NA
708,7.11744E+17,Lakeland_terrier,0.459515,TRUE,1073,3021,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,NA
709,7.12086E+17,Shih-Tzu,0.625129,TRUE,528,3442,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,Olive,NA
710,7.12097E+17,Labrador_retriever,0.720481,TRUE,1130,4039,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10,10,NA,NA
711,7.12669E+17,Labrador_retriever,0.829058,TRUE,1324,4430,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,NA
712,7.12718E+17,Great_Pyrenees,0.732043,TRUE,5444,13170,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,NA,NA
713,7.12809E+17,Labrador_retriever,0.868671,TRUE,7332,19804,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,NA
714,7.13178E+17,whippet,0.734244,TRUE,3089,7657,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,NA
715,7.13411E+17,Great_Pyrenees,0.720337,TRUE,1405,4697,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11,10,NA,NA
716,7.13761E+17,Brittany_spaniel,0.797936,TRUE,1495,5187,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,NA
717,7.13901E+17,golden_retriever,0.371816,TRUE,810,3002,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99,90,NA,NA
718,7.13919E+17,Siberian_husky,0.463223,TRUE,846,3484,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,NA
719,7.14141E+17,Labrador_retriever,0.586951,TRUE,1523,4574,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10,10,NA,NA
720,7.14214E+17,pug,0.533967,TRUE,955,2413,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13,10,NA,NA
721,7.14252E+17,soft-coated_wheaten_terrier,0.751962,TRUE,916,3476,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8,10,Thumas,NA
722,7.14258E+17,collie,0.176758,TRUE,777,3200,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10,10,Travis,NA
723,7.14606E+17,Norfolk_terrier,0.293007,TRUE,1013,3849,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12,10,NA,NA
724,7.14958E+17,Great_Pyrenees,0.251516,TRUE,1547,4398,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10,10,Curtis,NA
725,7.14982E+17,Brittany_spaniel,0.944376,TRUE,1125,3997,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9,10,Calbert,NA
726,7.15201E+17,Chihuahua,0.956787,TRUE,2050,5450,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12,10,Michelangelope,NA
727,7.1522E+17,Chihuahua,0.584026,TRUE,712,2566,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,NA
728,7.15342E+17,West_Highland_white_terrier,0.597111,TRUE,743,3212,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10,10,Oscar,NA
729,7.15681E+17,golden_retriever,0.990715,TRUE,1767,4600,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12,10,Zeus,NA
730,7.15697E+17,Staffordshire_bullterrier,0.427836,TRUE,1406,4157,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10,10,Toby,NA
731,7.15733E+17,Dandie_Dinmont,0.740229,TRUE,1844,4966,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10,10,NA,NA
732,7.15928E+17,pug,0.976685,TRUE,954,3400,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11,10,Bubbles,NA
733,7.16081E+17,golden_retriever,0.638625,TRUE,1894,5195,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11,10,NA,doggo
734,7.16286E+17,Yorkshire_terrier,0.43042,TRUE,1184,2958,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12,10,Stephanus,NA
735,7.16439E+17,Siberian_husky,0.396495,TRUE,238,2513,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,11,10,Bluebert,NA
736,7.16791E+17,Pomeranian,0.468751,TRUE,1512,5876,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11,10,Jennifur,NA
737,7.16803E+17,malinois,0.619577,TRUE,1273,4540,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10,10,Link,NA
738,7.17009E+17,Siberian_husky,0.506154,TRUE,1066,3481,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10,10,Smokey,pupper
739,7.17047E+17,golden_retriever,0.983548,TRUE,2072,6658,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12,10,Flávio,NA
740,7.17422E+17,miniature_pinscher,0.286479,TRUE,919,3355,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9,10,Ebby,NA
741,7.17538E+17,golden_retriever,0.779356,TRUE,2002,6126,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11,10,NA,NA
742,7.17842E+17,Brittany_spaniel,0.922876,TRUE,648,2606,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,NA
743,7.18235E+17,malamute,0.370152,TRUE,1086,4117,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11,10,Suki,NA
744,7.18247E+17,Chihuahua,0.354488,TRUE,545,2051,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3,10,Alexanderson,NA
745,7.18541E+17,Maltese_dog,0.632289,TRUE,1099,2649,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10,10,NA,NA
746,7.18613E+17,Labrador_retriever,0.58458,TRUE,525,2603,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11,10,Carper,NA
747,7.18631E+17,Pomeranian,0.993718,TRUE,8813,20152,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10,10,NA,NA
748,7.18939E+17,Pembroke,0.766327,TRUE,1915,5573,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,Otis,NA
749,7.18972E+17,golden_retriever,0.140394,TRUE,1198,3708,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,Sadie,NA
750,7.19333E+17,Dandie_Dinmont,0.224415,TRUE,1038,3626,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,Pippa,NA
751,7.19339E+17,golden_retriever,0.765778,TRUE,1356,4686,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,Lucy,NA
752,7.19551E+17,malamute,0.873233,TRUE,2110,5387,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10,10,Harnold,NA
753,7.19991E+17,golden_retriever,0.605304,TRUE,1910,5143,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10,10,NA,doggo
754,7.20043E+17,Samoyed,0.954517,TRUE,2180,5216,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11,10,Neptune,NA
755,7.20059E+17,Mexican_hairless,0.451852,TRUE,1232,4142,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9,10,Charleson,NA
756,7.2039E+17,Pembroke,0.873977,TRUE,2749,6827,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11,10,Ralphé,NA
757,7.20415E+17,Rottweiler,0.990312,TRUE,1620,4389,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10,10,NA,NA
758,7.20775E+17,Newfoundland,0.48997,TRUE,741,2636,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10,10,Berkeley,NA
759,7.20785E+17,Chihuahua,0.896422,TRUE,841,3317,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12,10,Archie,NA
760,7.21001E+17,Samoyed,0.950053,TRUE,666,2686,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11,10,Oliver,pupper
761,7.21503E+17,Pomeranian,0.99775,TRUE,2046,4961,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11,10,Panda,NA
762,7.22613E+17,Labrador_retriever,0.530915,TRUE,1784,5271,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12,10,Schnitzel,NA
763,7.22975E+17,Great_Dane,0.246762,TRUE,1712,4376,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,13,10,NA,NA
764,7.23673E+17,golden_retriever,0.83939,TRUE,970,3217,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10,10,Ivar,NA
765,7.23913E+17,Samoyed,0.991772,TRUE,1334,4131,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12,10,Sugar,NA
766,7.24046E+17,boxer,0.826272,TRUE,606,2834,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10,10,Sarge,NA
767,7.2405E+17,Border_collie,0.581835,TRUE,1922,4608,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10,10,Kreggory,NA
768,7.24406E+17,golden_retriever,0.240695,TRUE,1794,5648,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10,10,Ashleigh,pupper
769,7.24772E+17,German_short-haired_pointer,0.835491,TRUE,698,2519,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11,10,NA,doggo
770,7.24984E+17,golden_retriever,0.67575,TRUE,1423,3946,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12,10,Fred,NA
771,7.25729E+17,boxer,0.599076,TRUE,1941,5520,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12,10,Lola,NA
772,7.25787E+17,chow,0.335761,TRUE,1481,4429,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11,10,Lillie,pupper
773,7.25842E+17,toy_poodle,0.420463,TRUE,2886,7500,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12,10,Colby,NA
774,7.26225E+17,standard_poodle,0.261112,TRUE,1265,4700,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9,10,NA,NA
775,7.26828E+17,miniature_pinscher,0.255327,TRUE,1098,3781,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12,10,Bloop,NA
776,7.26887E+17,soft-coated_wheaten_terrier,0.515919,TRUE,1641,4082,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10,10,Blitz,NA
777,7.27175E+17,flat-coated_retriever,0.656463,TRUE,1491,4118,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10,10,Karll,NA
778,7.27314E+17,toy_poodle,0.827469,TRUE,814,3527,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11,10,NA,pupper
779,7.27525E+17,Pomeranian,0.958834,TRUE,1338,4764,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10,10,NA,pupper
780,7.27645E+17,Great_Pyrenees,0.457164,TRUE,1906,6287,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13,10,NA,doggo
781,7.27686E+17,Border_collie,0.462408,TRUE,694,3126,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12,10,Cilantro,NA
782,7.28016E+17,cocker_spaniel,0.384559,TRUE,1193,4366,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11,10,Rueben,pupper
783,7.28047E+17,Newfoundland,0.255971,TRUE,1280,4586,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11,10,Raymond,NA
784,7.28387E+17,collie,0.266414,TRUE,1040,3914,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12,10,Enchilada,NA
785,7.28751E+17,Saint_Bernard,0.48205,TRUE,739,2978,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10,10,Flurpson,NA
786,7.28761E+17,Pembroke,0.939134,TRUE,1848,4972,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13,10,NA,NA
787,7.28986E+17,Maltese_dog,0.95207,TRUE,890,3378,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11,10,Puff,NA
788,7.29464E+17,German_shepherd,0.829307,TRUE,2509,6189,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13,10,Pupcasso,NA
789,7.29824E+17,kelpie,0.218408,TRUE,1349,4246,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13,10,Stefan,NA
790,7.30212E+17,pug,0.341663,TRUE,1148,4082,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11,10,Ziva,NA
791,7.30427E+17,Eskimo_dog,0.682082,TRUE,1132,3702,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11,10,Crystal,NA
792,7.30573E+17,American_Staffordshire_terrier,0.810158,TRUE,2354,5248,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10,10,Rooney,pupper
793,7.31285E+17,Pembroke,0.967103,TRUE,1073,3717,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12,10,Solomon,NA
794,7.32006E+17,English_setter,0.677408,TRUE,5956,15916,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Larry,NA
795,7.32586E+17,Staffordshire_bullterrier,0.843359,TRUE,844,3935,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10,10,NA,NA
796,7.32726E+17,Pomeranian,0.961902,TRUE,964,3760,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11,10,Aldrick,NA
797,7.33109E+17,golden_retriever,0.945523,TRUE,17303,45313,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,NA,doggo/pupper
798,7.3346E+17,chow,0.931275,TRUE,1402,4483,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11,10,Hermione,NA
799,7.33482E+17,French_bulldog,0.619382,TRUE,1037,3355,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10,10,NA,NA
800,7.33822E+17,Lhasa,0.457356,TRUE,1101,3915,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10,10,Moose,floofer
801,7.33828E+17,beagle,0.472324,TRUE,849,3831,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10,10,Terry,NA
802,7.34776E+17,Siberian_husky,0.304902,TRUE,589,2671,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11,10,Livvie,NA
803,7.34788E+17,golden_retriever,0.883991,TRUE,6881,13403,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13,10,NA,NA
804,7.34912E+17,Maltese_dog,0.847292,TRUE,562,2918,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10,10,Jax,NA
805,7.35137E+17,Walker_hound,0.413535,TRUE,1055,3338,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9,10,Buckley,pupper
806,7.35256E+17,Staffordshire_bullterrier,0.523191,TRUE,965,3581,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,Kellogg,doggo
807,7.35635E+17,pug,0.891871,TRUE,2585,6603,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11,10,Dakota,NA
808,7.35649E+17,Pembroke,0.462594,TRUE,1197,4290,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12,10,NA,pupper
809,7.35992E+17,cocker_spaniel,0.961643,TRUE,1255,3841,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11,10,Maxaroni,NA
810,7.36011E+17,golden_retriever,0.553901,TRUE,3248,8437,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10,10,NA,NA
